period,number,category,colour,timestamp,patternUsed
20260613100011390,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260613100011391,2,SMALL,RED,1781801476,daily_1k_history
20260613100011392,6,BIG,RED,1781801476,daily_1k_history
20260613100011393,1,SMALL,GREEN,1781801476,daily_1k_history
20260613100011394,8,BIG,RED,1781801476,daily_1k_history
20260613100011395,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260613100011396,2,SMALL,RED,1781801476,daily_1k_history
20260613100011397,1,SMALL,GREEN,1781801476,daily_1k_history
20260613100011398,1,SMALL,GREEN,1781801476,daily_1k_history
20260613100011399,4,SMALL,RED,1781801476,daily_1k_history
20260613100011400,6,BIG,RED,1781801476,daily_1k_history
20260613100011401,6,BIG,RED,1781801476,daily_1k_history
20260613100011402,1,SMALL,GREEN,1781801476,daily_1k_history
20260613100011403,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260613100011404,9,BIG,GREEN,1781801476,daily_1k_history
20260613100011405,1,SMALL,GREEN,1781801476,daily_1k_history
20260613100011406,6,BIG,RED,1781801476,daily_1k_history
20260613100011407,2,SMALL,RED,1781801476,daily_1k_history
20260613100011408,7,BIG,GREEN,1781801476,daily_1k_history
20260613100011409,4,SMALL,RED,1781801476,daily_1k_history
20260613100011410,6,BIG,RED,1781801476,daily_1k_history
20260613100011411,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260613100011412,2,SMALL,RED,1781801476,daily_1k_history
20260613100011413,6,BIG,RED,1781801476,daily_1k_history
20260613100011414,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260613100011415,9,BIG,GREEN,1781801476,daily_1k_history
20260613100011416,3,SMALL,GREEN,1781801476,daily_1k_history
20260613100011417,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260613100011418,6,BIG,RED,1781801476,daily_1k_history
20260613100011419,7,BIG,GREEN,1781801476,daily_1k_history
20260613100011420,7,BIG,GREEN,1781801476,daily_1k_history
20260613100011421,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010005,4,SMALL,RED,1781801476,daily_1k_history
20260614100010006,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010007,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010008,4,SMALL,RED,1781801476,daily_1k_history
20260614100010009,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010010,8,BIG,RED,1781801476,daily_1k_history
20260614100010011,8,BIG,RED,1781801476,daily_1k_history
20260614100010012,4,SMALL,RED,1781801476,daily_1k_history
20260614100010013,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010014,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010015,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010016,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010017,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010018,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010019,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010020,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010021,4,SMALL,RED,1781801476,daily_1k_history
20260614100010022,2,SMALL,RED,1781801476,daily_1k_history
20260614100010023,8,BIG,RED,1781801476,daily_1k_history
20260614100010024,4,SMALL,RED,1781801476,daily_1k_history
20260614100010025,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010026,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010027,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010028,6,BIG,RED,1781801476,daily_1k_history
20260614100010029,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010030,4,SMALL,RED,1781801476,daily_1k_history
20260614100010031,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010032,6,BIG,RED,1781801476,daily_1k_history
20260614100010033,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010034,6,BIG,RED,1781801476,daily_1k_history
20260614100010035,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010036,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010037,2,SMALL,RED,1781801476,daily_1k_history
20260614100010038,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010039,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010040,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010041,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010042,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010043,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010044,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010045,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010046,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010047,2,SMALL,RED,1781801476,daily_1k_history
20260614100010048,2,SMALL,RED,1781801476,daily_1k_history
20260614100010049,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010050,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010051,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010052,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010053,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010054,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010055,6,BIG,RED,1781801476,daily_1k_history
20260614100010056,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010057,4,SMALL,RED,1781801476,daily_1k_history
20260614100010058,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010059,4,SMALL,RED,1781801476,daily_1k_history
20260614100010060,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010061,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010062,2,SMALL,RED,1781801476,daily_1k_history
20260614100010063,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010064,4,SMALL,RED,1781801476,daily_1k_history
20260614100010065,2,SMALL,RED,1781801476,daily_1k_history
20260614100010066,6,BIG,RED,1781801476,daily_1k_history
20260614100010067,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010068,8,BIG,RED,1781801476,daily_1k_history
20260614100010069,2,SMALL,RED,1781801476,daily_1k_history
20260614100010070,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010071,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010072,4,SMALL,RED,1781801476,daily_1k_history
20260614100010073,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010074,6,BIG,RED,1781801476,daily_1k_history
20260614100010075,6,BIG,RED,1781801476,daily_1k_history
20260614100010076,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010077,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010078,2,SMALL,RED,1781801476,daily_1k_history
20260614100010079,4,SMALL,RED,1781801476,daily_1k_history
20260614100010080,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010081,6,BIG,RED,1781801476,daily_1k_history
20260614100010082,6,BIG,RED,1781801476,daily_1k_history
20260614100010083,2,SMALL,RED,1781801476,daily_1k_history
20260614100010084,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010085,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010086,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010087,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010088,8,BIG,RED,1781801476,daily_1k_history
20260614100010089,8,BIG,RED,1781801476,daily_1k_history
20260614100010090,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010091,4,SMALL,RED,1781801476,daily_1k_history
20260614100010092,2,SMALL,RED,1781801476,daily_1k_history
20260614100010093,4,SMALL,RED,1781801476,daily_1k_history
20260614100010094,4,SMALL,RED,1781801476,daily_1k_history
20260614100010095,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010096,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010097,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010098,2,SMALL,RED,1781801476,daily_1k_history
20260614100010099,6,BIG,RED,1781801476,daily_1k_history
20260614100010100,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010101,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010102,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010103,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010104,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010105,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010106,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010107,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010108,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010109,2,SMALL,RED,1781801476,daily_1k_history
20260614100010110,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010111,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010112,6,BIG,RED,1781801476,daily_1k_history
20260614100010113,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010114,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010115,8,BIG,RED,1781801476,daily_1k_history
20260614100010116,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010117,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010118,4,SMALL,RED,1781801476,daily_1k_history
20260614100010119,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010120,8,BIG,RED,1781801476,daily_1k_history
20260614100010121,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010122,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010123,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010124,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010125,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010126,4,SMALL,RED,1781801476,daily_1k_history
20260614100010127,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010128,4,SMALL,RED,1781801476,daily_1k_history
20260614100010129,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010130,8,BIG,RED,1781801476,daily_1k_history
20260614100010131,4,SMALL,RED,1781801476,daily_1k_history
20260614100010132,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010133,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010134,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010135,4,SMALL,RED,1781801476,daily_1k_history
20260614100010136,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010137,4,SMALL,RED,1781801476,daily_1k_history
20260614100010138,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010139,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010140,4,SMALL,RED,1781801476,daily_1k_history
20260614100010141,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010142,8,BIG,RED,1781801476,daily_1k_history
20260614100010143,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010144,2,SMALL,RED,1781801476,daily_1k_history
20260614100010145,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010146,2,SMALL,RED,1781801476,daily_1k_history
20260614100010147,4,SMALL,RED,1781801476,daily_1k_history
20260614100010148,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010149,4,SMALL,RED,1781801476,daily_1k_history
20260614100010150,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010151,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010152,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010153,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010154,4,SMALL,RED,1781801476,daily_1k_history
20260614100010155,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010156,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010157,4,SMALL,RED,1781801476,daily_1k_history
20260614100010158,2,SMALL,RED,1781801476,daily_1k_history
20260614100010159,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010160,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010161,2,SMALL,RED,1781801476,daily_1k_history
20260614100010162,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010163,6,BIG,RED,1781801476,daily_1k_history
20260614100010164,6,BIG,RED,1781801476,daily_1k_history
20260614100010165,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010166,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010167,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010168,4,SMALL,RED,1781801476,daily_1k_history
20260614100010169,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010170,8,BIG,RED,1781801476,daily_1k_history
20260614100010171,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010172,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010173,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010174,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010175,2,SMALL,RED,1781801476,daily_1k_history
20260614100010176,2,SMALL,RED,1781801476,daily_1k_history
20260614100010177,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010178,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010179,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010180,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010181,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010182,4,SMALL,RED,1781801476,daily_1k_history
20260614100010183,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010184,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010185,8,BIG,RED,1781801476,daily_1k_history
20260614100010186,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010187,8,BIG,RED,1781801476,daily_1k_history
20260614100010188,2,SMALL,RED,1781801476,daily_1k_history
20260614100010189,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010190,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010191,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010192,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010193,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010194,6,BIG,RED,1781801476,daily_1k_history
20260614100010195,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010196,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010197,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010198,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010199,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010200,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010201,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010202,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010203,2,SMALL,RED,1781801476,daily_1k_history
20260614100010204,6,BIG,RED,1781801476,daily_1k_history
20260614100010205,2,SMALL,RED,1781801476,daily_1k_history
20260614100010206,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010207,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010208,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010209,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010210,8,BIG,RED,1781801476,daily_1k_history
20260614100010211,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010212,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010213,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010214,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010215,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010216,8,BIG,RED,1781801476,daily_1k_history
20260614100010217,6,BIG,RED,1781801476,daily_1k_history
20260614100010218,6,BIG,RED,1781801476,daily_1k_history
20260614100010219,6,BIG,RED,1781801476,daily_1k_history
20260614100010220,8,BIG,RED,1781801476,daily_1k_history
20260614100010221,8,BIG,RED,1781801476,daily_1k_history
20260614100010222,6,BIG,RED,1781801476,daily_1k_history
20260614100010223,8,BIG,RED,1781801476,daily_1k_history
20260614100010224,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010225,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010226,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010227,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010228,2,SMALL,RED,1781801476,daily_1k_history
20260614100010229,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010230,2,SMALL,RED,1781801476,daily_1k_history
20260614100010231,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010232,8,BIG,RED,1781801476,daily_1k_history
20260614100010233,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010234,6,BIG,RED,1781801476,daily_1k_history
20260614100010235,4,SMALL,RED,1781801476,daily_1k_history
20260614100010236,6,BIG,RED,1781801476,daily_1k_history
20260614100010237,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010238,2,SMALL,RED,1781801476,daily_1k_history
20260614100010239,6,BIG,RED,1781801476,daily_1k_history
20260614100010240,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010241,6,BIG,RED,1781801476,daily_1k_history
20260614100010242,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010243,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010244,4,SMALL,RED,1781801476,daily_1k_history
20260614100010245,6,BIG,RED,1781801476,daily_1k_history
20260614100010246,4,SMALL,RED,1781801476,daily_1k_history
20260614100010247,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010248,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010249,6,BIG,RED,1781801476,daily_1k_history
20260614100010250,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010251,4,SMALL,RED,1781801476,daily_1k_history
20260614100010252,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010253,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010254,4,SMALL,RED,1781801476,daily_1k_history
20260614100010255,4,SMALL,RED,1781801476,daily_1k_history
20260614100010256,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010257,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010258,2,SMALL,RED,1781801476,daily_1k_history
20260614100010259,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010260,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010261,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010262,2,SMALL,RED,1781801476,daily_1k_history
20260614100010263,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010264,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010265,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010266,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010267,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010268,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010269,8,BIG,RED,1781801476,daily_1k_history
20260614100010270,6,BIG,RED,1781801476,daily_1k_history
20260614100010271,4,SMALL,RED,1781801476,daily_1k_history
20260614100010272,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010273,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010274,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010275,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010276,6,BIG,RED,1781801476,daily_1k_history
20260614100010277,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010278,4,SMALL,RED,1781801476,daily_1k_history
20260614100010279,6,BIG,RED,1781801476,daily_1k_history
20260614100010280,8,BIG,RED,1781801476,daily_1k_history
20260614100010281,6,BIG,RED,1781801476,daily_1k_history
20260614100010282,8,BIG,RED,1781801476,daily_1k_history
20260614100010283,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010284,8,BIG,RED,1781801476,daily_1k_history
20260614100010285,6,BIG,RED,1781801476,daily_1k_history
20260614100010286,8,BIG,RED,1781801476,daily_1k_history
